activity_id,npdes_id,version_nmbr,perm_feature_id,perm_feature_nmbr,perm_feature_type_code,perm_feature_type_desc,limit_set_id,limit_set_schedule_id,limit_id,limit_type_code,limit_begin_date,limit_end_date,nmbr_of_submission,parameter_code,parameter_desc,monitoring_location_code,monitoring_location_desc,stay_type_code,stay_type_desc,limit_value_id,limit_value_type_code,limit_value_type_desc,limit_value_nmbr,limit_unit_code,limit_unit_desc,standard_unit_code,standard_unit_desc,limit_value_standard_units,statistical_base_code,statistical_base_short_desc,statistical_base_type_code,statistical_base_type_desc,limit_value_qualifier_code,stay_value_nmbr,dmr_event_id,monitoring_period_end_date,dmr_form_value_id,value_type_code,value_type_desc,dmr_value_id,dmr_value_nmbr,dmr_unit_code,dmr_unit_desc,dmr_value_standard_units,dmr_value_qualifier_code,value_received_date,days_late,nodi_code,nodi_desc,exceedence_pct,npdes_violation_id,violation_code,violation_desc,rnc_detection_code,rnc_detection_desc,rnc_detection_date,rnc_resolution_code,rnc_resolution_desc,rnc_resolution_date,violation_severity
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838750,08/31/2016,3610876814,"C1","Concentration1",3627603121,5.06,"19","mg/L",5.06,"=",09/20/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838760,09/30/2016,3610876962,"C1","Concentration1",3628828329,5.93,"19","mg/L",5.93,"=",10/20/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838773,10/31/2016,3610877053,"C1","Concentration1",3630384863,5.91,"19","mg/L",5.91,"=",11/18/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838800,11/30/2016,3610877268,"C1","Concentration1",3631583564,6.2,"19","mg/L",6.2,"=",12/20/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838812,12/31/2016,3610877440,"C1","Concentration1",3632739751,4.81,"19","mg/L",4.81,"=",01/17/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838828,01/31/2017,3610877619,"C1","Concentration1",3634771526,4.25,"19","mg/L",4.25,"=",02/16/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838836,02/28/2017,3610877728,"C1","Concentration1",3636031845,4.56,"19","mg/L",4.56,"=",03/20/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838845,03/31/2017,3610877837,"C1","Concentration1",3637452689,3.31,"19","mg/L",3.31,"=",04/17/2017,,"","",17,3618461371,"E90","DMR, Limited - Numeric Violation","","",,"","",,"2"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838854,04/30/2017,3610877931,"C1","Concentration1",3639062074,4.19,"19","mg/L",4.19,"=",05/15/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3600838863,05/31/2017,3610878047,"C1","Concentration1",3641504048,4.19,"19","mg/L",4.19,"=",06/19/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380408,06/30/2017,3618540390,"C1","Concentration1",3642739829,4.49,"19","mg/L",4.49,"=",07/13/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380409,07/31/2017,3618540408,"C1","Concentration1",3644981993,4.21,"19","mg/L",4.21,"=",08/15/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380410,08/31/2017,3618540426,"C1","Concentration1",3646508952,3.68,"19","mg/L",3.68,"=",09/19/2017,,"","",8,3629481882,"E90","DMR, Limited - Numeric Violation","","",,"","",,"2"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380411,09/30/2017,3618540444,"C1","Concentration1",3653225924,2.64,"19","mg/L",2.64,"=",02/07/2018,110,"","",34,3631136170,"D90","DMR, Limited - Overdue","","",,"","",,"1"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380411,09/30/2017,3618540444,"C1","Concentration1",3653225924,2.64,"19","mg/L",2.64,"=",02/07/2018,110,"","",34,3633234923,"E90","DMR, Limited - Numeric Violation","","",,"","",,"2"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380412,10/31/2017,3618540462,"C1","Concentration1",3649723789,4.12,"19","mg/L",4.12,"=",11/21/2017,1,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380413,11/30/2017,3618540480,"C1","Concentration1",3650650079,4.56,"19","mg/L",4.56,"=",12/15/2017,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380414,12/31/2017,3618540498,"C1","Concentration1",3651857701,4.15,"19","mg/L",4.15,"=",01/16/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380415,01/31/2018,3618540516,"C1","Concentration1",3653653745,4.17,"19","mg/L",4.17,"=",02/19/2018,34,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380416,02/28/2018,3618540534,"C1","Concentration1",3662543730,5.72,"19","mg/L",5.72,"=",04/17/2018,28,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380417,03/31/2018,3618540552,"C1","Concentration1",3662543758,5.7,"19","mg/L",5.7,"=",04/17/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380418,04/30/2018,3618540570,"C1","Concentration1",3667289411,4.97,"19","mg/L",4.97,"=",05/17/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380419,05/31/2018,3618540588,"C1","Concentration1",3669642431,4.8,"19","mg/L",4.8,"=",06/19/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380420,06/30/2018,3618540606,"C1","Concentration1",3670879558,5.14,"19","mg/L",5.14,"=",07/16/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380421,07/31/2018,3618540624,"C1","Concentration1",3672659858,5.51,"19","mg/L",5.51,"=",08/14/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380422,08/31/2018,3618540642,"C1","Concentration1",3674787382,5.38,"19","mg/L",5.38,"=",09/12/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380423,09/30/2018,3618540660,"C1","Concentration1",3676037215,5.28,"19","mg/L",5.28,"=",10/10/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380424,10/31/2018,3618540678,"C1","Concentration1",3678656499,5.12,"19","mg/L",5.12,"=",11/13/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380425,11/30/2018,3618540696,"C1","Concentration1",3680590102,5.82,"19","mg/L",5.82,"=",12/13/2018,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437315,"ENF",08/01/2015,03/01/2020,1,"00300","Oxygen, dissolved [DO]","1","Effluent Gross","","",3600678121,"C1","Concentration1",4,"19","mg/L","19","mg/L",4,"MO","MO MIN","MIN","Minimum",">=",,3601380426,12/31/2018,3618540714,"C1","Concentration1",3681532915,5.26,"19","mg/L",5.26,"=",01/08/2019,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423185,10/31/2015,3442281447,"C3","Concentration3",3614857002,10.71,"12","SU",10.71,"=",11/20/2015,,"","",,3602681524,"E90","DMR, Limited - Numeric Violation","","",,"","",,"2"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423185,10/31/2015,3442281440,"C1","Concentration1",3614857001,7.26,"12","SU",7.26,"=",11/20/2015,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423200,11/30/2015,3442281630,"C3","Concentration3",3616166163,10.7,"12","SU",10.7,"=",12/29/2015,9,"","",,3602997365,"E90","DMR, Limited - Numeric Violation","","",,"","",,"2"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423200,11/30/2015,3442281625,"C1","Concentration1",3616166162,8.9,"12","SU",8.9,"=",12/29/2015,9,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423215,12/31/2015,3442281831,"C1","Concentration1",3616860625,7.2,"12","SU",7.2,"=",01/19/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423215,12/31/2015,3442281835,"C3","Concentration3",3616860627,7.26,"12","SU",7.26,"=",01/19/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423224,01/31/2016,3442282022,"C1","Concentration1",3618418947,7.32,"12","SU",7.32,"=",02/16/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423224,01/31/2016,3442282025,"C3","Concentration3",3618418948,7.5,"12","SU",7.5,"=",02/16/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423234,02/29/2016,3442282132,"C3","Concentration3",3619770354,7.24,"12","SU",7.24,"=",03/21/2016,1,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423234,02/29/2016,3442282127,"C1","Concentration1",3619770353,7.08,"12","SU",7.08,"=",03/21/2016,1,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423247,03/31/2016,3442282312,"C3","Concentration3",3620518312,7.37,"12","SU",7.37,"=",04/12/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423247,03/31/2016,3442282285,"C1","Concentration1",3620518311,6.95,"12","SU",6.95,"=",04/12/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3403423274,04/30/2016,3442282485,"C1","Concentration1",3622205098,7.16,"12","SU",7.16,"=",05/12/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3403423274,04/30/2016,3442282489,"C3","Concentration3",3622205099,7.25,"12","SU",7.25,"=",05/12/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678115,"C1","Concentration1",6,"12","SU","","",6,"ME","MINIMUM","MIN","Minimum",">=",,3600838713,05/31/2016,3610876412,"C1","Concentration1",3623428279,7.23,"12","SU",7.23,"=",06/20/2016,,"","",,,"","","","",,"","",,"0"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437312,"ENF",08/01/2015,03/01/2020,1,"00400","pH","1","Effluent Gross","","",3600678114,"C3","Concentration3",9,"12","SU","","",9,"MB","MAXIMUM","MAX","Maximum","<=",,3600838713,05/31/2016,3610876420,"C3","Concentration3",3623428280,7.36,"12","SU",7.36,"=",06/20/2016,,"","",,,"","","","",,"","",,"0"
